,Labels,Negative,Positive,Tweet,user
1408,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AskeBay
1409,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AskeBay
1410,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AskeBay
1411,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AskeBay
1412,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',AskeBay
1413,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",AskeBay
1414,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',AskeBay
1415,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AskeBay
1416,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AskeBay
1417,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AskeBay
1418,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AskeBay
1419,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',AskeBay
1420,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",AskeBay
1421,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',AskeBay
1422,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AskeBay
1423,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AskeBay
1424,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AskeBay
1425,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AskeBay
1426,POSITIVE,0,2,b'@flipkartsupport thnx and gUD to see ur commitment thnx Rajat frn flipkart Nd Flipkart Twitter suppport',AskeBay
1427,POSITIVE,0,2,"b'@flipkartsupport Nothing from ur side, jus been busy to open the package. :P thanks for asking though'",AskeBay
1428,POSITIVE,0,2,b'@flipkartsupport thank you but this is not a customer service which is providing flipkart',AskeBay
1429,POSITIVE,0,2,"b'@flipkartsupport i am going to take legal action with this and get this published to media and make people aware of how you work, trust me'",AskeBay
1430,POSITIVE,0,2,"b""@flipkartsupport how's coordinating with the service centre guys gonna help!?\nUntil last week it was with them only, i've hardly used it""",AskeBay
1431,POSITIVE,0,2,b'Thank you https://t.co/QSbe4WcLsQ',AskeBay
1432,POSITIVE,1,2,b'@flipkartsupport dear team my order pick in gati couriers but not a responce in flipkart  .kindly my product update urgent basic',AskeBay
